horizonte,modelo,real,previsto
1_hora,Ensemble,1470.8761000000002,1464.1788247605691
1_hora,Ensemble,1515.0558999999998,1535.4222475978947
1_hora,Ensemble,1538.447,1539.8868891413379
1_hora,Ensemble,1546.1504,1523.7414494682373
1_hora,Ensemble,1558.0502,1558.1423009007365
1_hora,Ensemble,1585.5845,1538.1329156853515
1_hora,Ensemble,1568.2347,1545.5339186067013
1_hora,Ensemble,1458.2771,1467.7321817232394
1_hora,Ensemble,1375.0686,1352.0094909300549
1_hora,Ensemble,1364.9565,1360.558959105903
1_hora,Ensemble,1423.3973,1398.6488016429432
1_hora,Ensemble,1398.9162,1381.9289446667892
1_hora,Ensemble,1343.9058,1341.2725107962253
1_hora,Ensemble,1219.0693,1285.945487891643
1_hora,Ensemble,1231.6277,1175.8779388154398
1_hora,Ensemble,1173.4651,1164.2649816346989
1_hora,Ensemble,1125.4634,1106.351568390534
1_hora,Ensemble,1100.2315,1083.6170026563693
1_hora,Ensemble,1061.8644,1070.2683193469336
1_hora,Ensemble,1055.2804999999998,1048.0708698613876
1_hora,Ensemble,1070.4832,1060.507636955709
1_hora,Ensemble,1065.2868,1065.6083103661556
1_hora,Ensemble,1199.0994,1188.2192481011336
1_hora,Ensemble,1341.5691,1362.0900845982542
1_hora,Ensemble,1408.2301,1426.1558413586442
1_hora,Ensemble,1474.5286,1474.2896573126848
1_hora,Ensemble,1510.5485,1497.0723147442343
1_hora,Ensemble,1515.1092,1508.2474280350598
1_hora,Ensemble,1558.893,1532.5091770650824
1_hora,Ensemble,1561.5004,1557.5735622119173
1_hora,Ensemble,1501.1387,1525.3223880266933
1_hora,Ensemble,1417.9688,1431.897447634072
1_hora,Ensemble,1298.954,1322.8081800827865
1_hora,Ensemble,1296.6249,1316.208507406068
1_hora,Ensemble,1328.824,1355.0526232099671
1_hora,Ensemble,1289.7561,1313.5306256920032
1_hora,Ensemble,1291.6457,1257.587848653426
1_hora,Ensemble,1257.9078000000002,1247.4833171253529
1_hora,Ensemble,1164.7156,1189.4685413088587
1_hora,Ensemble,1123.69,1103.4959034520687
1_hora,Ensemble,1086.6686,1083.3996980977374
1_hora,Ensemble,1044.6976,1052.0303593145497
1_hora,Ensemble,1033.0806,1018.6609233824175
1_hora,Ensemble,1020.6269,1013.9705487267012
1_hora,Ensemble,1045.8556999999998,1033.4508200753762
1_hora,Ensemble,1056.0683,1043.1776747769252
1_hora,Ensemble,1178.2497,1167.9649287728043
1_hora,Ensemble,1324.8076,1335.4902710295974
1_hora,Ensemble,1392.9513,1405.4183412340678
1_hora,Ensemble,1452.9696,1457.2226571947003
1_hora,Ensemble,1485.3966,1485.778203310243
1_hora,Ensemble,1506.0643,1486.0160359478534
1_hora,Ensemble,1549.9394,1525.0119494009252
1_hora,Ensemble,1521.0088,1542.6395854751052
1_hora,Ensemble,1446.9083999999998,1474.9919891659956
1_hora,Ensemble,1335.3912,1362.151291384879
1_hora,Ensemble,1272.3318,1268.2286527351152
1_hora,Ensemble,1295.4264,1296.1522571909989
1_hora,Ensemble,1349.7892,1317.5450707519092
1_hora,Ensemble,1306.5254,1316.9601444684424
1_hora,Ensemble,1282.9709,1270.0316379012447
1_hora,Ensemble,1219.6852,1227.527578725555
1_hora,Ensemble,1159.4421,1163.7526035573983
1_hora,Ensemble,1103.1713,1099.989932075737
1_hora,Ensemble,1072.1968,1063.5428408020578
1_hora,Ensemble,1032.3157,1042.8678642355417
1_hora,Ensemble,1007.6382999999998,1009.0600536453594
1_hora,Ensemble,990.8934,995.6014491210664
1_hora,Ensemble,1010.025,992.119493277435
1_hora,Ensemble,961.7391,984.5279219515352
1_hora,Ensemble,1061.3078,1034.9448931303593
1_hora,Ensemble,1185.7693000000002,1192.65839839384
1_hora,Ensemble,1282.3128,1271.1978298043043
1_hora,Ensemble,1336.0031,1348.1683990937881
1_hora,Ensemble,1332.4882,1356.805655239392
1_hora,Ensemble,1290.6502999999998,1308.7614868734051
1_hora,Ensemble,1227.4551,1280.5896743902856
1_hora,Ensemble,1215.3455,1215.4302556491814
1_hora,Ensemble,1199.5798,1208.334700419203
1_hora,Ensemble,1185.8578,1177.9471232267967
1_hora,Ensemble,1163.5908,1168.6159900813198
1_hora,Ensemble,1181.7484,1199.8241135653507
1_hora,Ensemble,1228.4201,1236.0695559055482
1_hora,Ensemble,1227.8296,1212.7033671911506
1_hora,Ensemble,1190.3462,1196.2802633940173
1_hora,Ensemble,1132.5383,1145.7272773367447
1_hora,Ensemble,1087.9636,1083.1272377931566
1_hora,Ensemble,1033.2848,1044.043686682089
1_hora,Ensemble,992.4635,997.484234663742
1_hora,Ensemble,969.2115,965.375651924783
1_hora,Ensemble,946.2374,949.3221841262529
1_hora,Ensemble,939.9386,934.8825052589983
1_hora,Ensemble,909.2571,934.1929244227103
1_hora,Ensemble,873.4359999999999,877.5883341697391
1_hora,Ensemble,909.0867,908.3464441954951
1_hora,Ensemble,988.2789,962.1118909731443
1_hora,Ensemble,1047.6219,1049.8163194389945
1_hora,Ensemble,1117.3657,1109.9266644860393
1_hora,Ensemble,1167.4369,1155.790791071389
1_hora,Ensemble,1180.0029,1177.5746457477376
1_hora,Ensemble,1205.2567,1175.5750608037222
1_hora,Ensemble,1202.2126,1189.8879114411254
1_hora,Ensemble,1198.2685,1173.0895014347025
1_hora,Ensemble,1197.2401,1168.9907804264112
1_hora,Ensemble,1184.4191,1169.072395205356
1_hora,Ensemble,1192.5696,1202.7602901450948
1_hora,Ensemble,1266.025,1235.1053411202665
1_hora,Ensemble,1283.757,1267.7105683906757
1_hora,Ensemble,1279.0493,1265.4806106822186
1_hora,Ensemble,1245.9557000000002,1222.195028498684
1_hora,Ensemble,1186.8137,1178.9855798791095
1_hora,Ensemble,1130.7019,1125.7443877675203
1_hora,Ensemble,1096.1164,1084.1351266186355
1_hora,Ensemble,1036.526,1062.182660515951
1_hora,Ensemble,1016.9562,1008.640673174998
1_hora,Ensemble,1001.0695,999.7414235001451
1_hora,Ensemble,1018.3517,1016.8718618812751
1_hora,Ensemble,1018.608,1022.6828523745431
1_hora,Ensemble,1206.1798,1155.5222098493205
1_hora,Ensemble,1361.5099,1355.7156454447843
1_hora,Ensemble,1407.2278,1455.7321612111446
1_hora,Ensemble,1505.02,1472.9342399739126
1_hora,Ensemble,1560.3659,1537.8869017234922
1_hora,Ensemble,1579.265,1546.778536834542
1_hora,Ensemble,1602.2123,1583.6543731179318
1_hora,Ensemble,1603.1937,1585.9855695554907
1_hora,Ensemble,1523.9113,1567.5147202087355
1_hora,Ensemble,1441.5446,1439.6820495263967
1_hora,Ensemble,1382.6649,1339.2002612805354
1_hora,Ensemble,1364.9598,1355.486410390847
1_hora,Ensemble,1407.3012,1393.5833357824283
1_hora,Ensemble,1377.1792999999998,1369.423530893224
1_hora,Ensemble,1330.5504999999998,1329.6576056757817
1_hora,Ensemble,1250.5667,1275.8529768726667
1_hora,Ensemble,1213.3851,1186.7468138451998
1_hora,Ensemble,1115.238,1141.5314885437754
1_hora,Ensemble,1059.4242,1075.3233669632452
1_hora,Ensemble,1048.2378,1028.157878065989
1_hora,Ensemble,1026.0059,1023.4090475937701
1_hora,Ensemble,1025.2485,1013.521498998653
1_hora,Ensemble,1013.2252,1037.8931476685523
1_hora,Ensemble,1046.5033,1031.3878405924963
1_hora,Ensemble,1205.915,1170.301140534931
1_hora,Ensemble,1363.8827,1356.9044836438889
1_hora,Ensemble,1471.5179,1448.9035037746546
1_hora,Ensemble,1528.0258,1535.9855309537952
1_hora,Ensemble,1578.7322,1551.25965872901
1_hora,Ensemble,1570.6264,1565.4934692937497
1_hora,Ensemble,1587.0856,1588.5821238090427
1_hora,Ensemble,1522.9583,1566.5327549345532
1_hora,Ensemble,1463.6535,1474.5816366343513
1_hora,Ensemble,1371.0248,1390.8881026033869
1_hora,Ensemble,1283.7868999999998,1307.9184560419314
1_hora,Ensemble,1329.5576,1313.4811930127462
1_hora,Ensemble,1377.1774,1344.6139668985052
1_hora,Ensemble,1360.0446,1325.8308748221855
1_hora,Ensemble,1331.3316,1294.877303181783
1_hora,Ensemble,1278.9953,1260.625155959015
1_hora,Ensemble,1211.7313,1205.3941488074959
1_hora,Ensemble,1145.308,1138.2970976562822
1_hora,Ensemble,1085.5085,1092.6706794870372
1_hora,Ensemble,1054.3121,1049.971314101664
1_hora,Ensemble,1035.4565,1028.56647632596
1_hora,Ensemble,1023.6699,1018.6923939748312
1_hora,Ensemble,1035.7984,1033.7705850536531
1_hora,Ensemble,1048.2609,1041.064941963907
1_hora,Ensemble,1201.9573,1179.037850344181
1_hora,Ensemble,1381.5662,1363.795178660339
1_hora,Ensemble,1475.7458,1472.6533167837224
1_hora,Ensemble,1478.2912,1542.6816812660206
1_hora,Ensemble,1492.0519,1497.2665834557338
1_hora,Ensemble,1469.9791,1475.0841329906618
1_hora,Ensemble,1464.2289,1474.1359002175911
1_hora,Ensemble,1479.8136,1442.2392950680396
1_hora,Ensemble,1441.3474,1443.212618757737
1_hora,Ensemble,1391.8272000000002,1372.6401035794026
1_hora,Ensemble,1304.8499,1288.9583329313416
1_hora,Ensemble,1309.8409,1302.2755415796194
1_hora,Ensemble,1350.7228,1339.8209502462705
1_hora,Ensemble,1321.6203,1322.4315308835337
1_hora,Ensemble,1289.0155,1280.9734564361597
1_hora,Ensemble,1225.2729,1233.224219054585
1_hora,Ensemble,1164.73,1160.2771294816855
1_hora,Ensemble,1103.4232,1104.0054035960152
1_hora,Ensemble,1053.0531,1060.0681739369759
1_hora,Ensemble,1014.395,1023.9276426530632
1_hora,Ensemble,987.6342,999.2750622534139
1_hora,Ensemble,981.8738,980.455867546808
1_hora,Ensemble,1004.1324,1002.9415694082995
1_hora,Ensemble,1013.778,1008.0849192056779
1_hora,Ensemble,1137.4425,1139.4328605033797
1_hora,Ensemble,1276.2582,1303.3217779976796
1_hora,Ensemble,1349.53,1359.187484020267
1_hora,Ensemble,1434.6836999999998,1417.5809813427416
1_hora,Ensemble,1475.5811,1464.9711362593134
1_hora,Ensemble,1506.0803999999998,1471.9167464348782
1_hora,Ensemble,1529.8692,1520.5869355968262
1_hora,Ensemble,1553.6216,1518.81109199663
1_hora,Ensemble,1516.8729,1517.0839816825103
1_hora,Ensemble,1413.8763,1439.4210577895476
1_hora,Ensemble,1264.3385,1314.9483822133418
1_hora,Ensemble,1282.8538,1260.4126091364749
1_hora,Ensemble,1294.7471999999998,1322.8555458713856
1_hora,Ensemble,1253.7672,1251.305510299685
1_hora,Ensemble,1218.2576,1222.984022346334
1_hora,Ensemble,1165.804,1166.5086771467234
1_hora,Ensemble,1100.8303999999998,1103.3436866018958
1_hora,Ensemble,1038.3316000000002,1048.6923393215952
1_hora,Ensemble,1012.6385,1001.0566053820916
1_hora,Ensemble,984.7931,984.9385083086089
1_hora,Ensemble,965.9994,967.3478001017107
1_hora,Ensemble,962.3863,961.8697459616797
1_hora,Ensemble,995.5061,981.3869086569119
1_hora,Ensemble,1001.115,997.3692218432446
1_hora,Ensemble,1115.8138,1128.653368882331
1_hora,Ensemble,1253.5137,1273.548301832008
1_hora,Ensemble,1354.2073,1331.2330290456625
1_hora,Ensemble,1438.2643,1431.303369140507
1_hora,Ensemble,1479.2856,1467.9630249925483
1_hora,Ensemble,1483.3916,1474.3393478903754
1_hora,Ensemble,1530.6795,1498.3202733699109
1_hora,Ensemble,1497.2993,1521.1046014558833
1_hora,Ensemble,1490.5905,1439.0217131834897
1_hora,Ensemble,1411.1894,1422.2937664954325
1_hora,Ensemble,1317.7065,1300.8832608688228
1_hora,Ensemble,1322.1067,1303.4657033621584
1_hora,Ensemble,1376.3684,1355.0918088089254
1_hora,Ensemble,1325.3466,1332.3526644767392
1_hora,Ensemble,1294.6863,1284.2689673950001
1_hora,Ensemble,1244.9479,1240.6055972083334
1_hora,Ensemble,1191.3815,1177.4739470574104
1_hora,Ensemble,1128.4991,1129.1320952819542
1_hora,Ensemble,1087.2721,1083.0588851453483
1_hora,Ensemble,1045.602,1051.3251089539938
1_hora,Ensemble,1020.0742,1019.8183839028802
1_hora,Ensemble,1009.4162,1002.4922927474842
1_hora,Ensemble,1002.4112,1003.8318823696604
1_hora,Ensemble,997.7779,987.4376814004457
1_hora,Ensemble,1040.7777,1085.5659193355798
1_hora,Ensemble,1164.8424,1169.8254996115186
1_hora,Ensemble,1242.4735,1261.230920222087
1_hora,Ensemble,1334.6928,1309.5858428488377
1_hora,Ensemble,1358.608,1354.6261836772167
1_hora,Ensemble,1337.4537,1338.9736066446956
1_hora,Ensemble,1326.9683,1321.2158784503424
1_hora,Ensemble,1298.6209,1315.4734135391946
1_hora,Ensemble,1279.2068000000002,1274.2202853584306
1_hora,Ensemble,1248.1201,1251.3730977774392
1_hora,Ensemble,1216.5375,1213.4793616706147
1_hora,Ensemble,1228.9256,1246.2153368508868
1_hora,Ensemble,1284.4783,1286.290975026409
1_hora,Ensemble,1274.3326,1265.681433307979
1_hora,Ensemble,1236.3048,1237.7466338145389
1_hora,Ensemble,1216.4526,1189.2787267242952
1_hora,Ensemble,1168.4315,1163.751584270973
1_hora,Ensemble,1126.9263,1115.6471053319717
1_hora,Ensemble,1095.0988,1083.246911388356
1_hora,Ensemble,1049.5391,1067.9803108029757
1_hora,Ensemble,1015.2839,1022.5878459987879
1_hora,Ensemble,1006.4174,994.0750871767337
1_hora,Ensemble,996.969,988.9747494355596
1_hora,Ensemble,958.9297,951.8407094215451
1_hora,Ensemble,975.452,979.592622184677
1_hora,Ensemble,1022.4856,1048.835204824517
1_hora,Ensemble,1073.0942,1073.6882794682808
1_hora,Ensemble,1146.4796,1130.785356164926
1_hora,Ensemble,1214.7268,1190.5499972694458
1_hora,Ensemble,1215.8667,1222.5391306816366
1_hora,Ensemble,1250.0015,1214.1426198261745
1_hora,Ensemble,1255.7196,1234.1673324288722
1_hora,Ensemble,1240.2987,1223.5822304178607
1_hora,Ensemble,1220.3953,1211.337313171657
1_hora,Ensemble,1193.3845,1195.5630177019202
1_hora,Ensemble,1222.7762,1216.4513541570948
1_hora,Ensemble,1284.0495,1275.8237407770982
1_hora,Ensemble,1258.2404,1281.4768775282948
1_hora,Ensemble,1253.2522,1229.3841445388746
1_hora,Ensemble,1217.0488,1214.4045053648565
1_hora,Ensemble,1155.9451,1157.1037447845026
1_hora,Ensemble,1103.6327,1096.1267314974248
1_hora,Ensemble,1078.4214,1056.5906494996336
1_hora,Ensemble,1060.685,1046.809135530116
1_hora,Ensemble,1034.1104999999998,1030.4378140893284
1_hora,Ensemble,1023.2146,1014.3190344268961
1_hora,Ensemble,1062.9122,1036.8039602094466
1_hora,Ensemble,1072.5446,1053.0901245874354
1_hora,Ensemble,1205.6721,1182.9579900230356
1_hora,Ensemble,1345.6699,1357.1427812052154
1_hora,Ensemble,1414.013,1433.2605751012677
1_hora,Ensemble,1479.3701,1484.8870134834935
1_hora,Ensemble,1515.5394,1502.1572311896841
1_hora,Ensemble,1509.5812,1513.083434355581
1_hora,Ensemble,1504.8926,1530.9445314245952
1_hora,Ensemble,1492.7639,1487.2606970311408
1_hora,Ensemble,1468.3863,1460.4978994131563
1_hora,Ensemble,1409.0344,1395.3240995542346
1_hora,Ensemble,1323.3231,1301.8645780846746
1_hora,Ensemble,1320.3838,1309.757220927687
1_hora,Ensemble,1371.3603,1353.803180444097
1_hora,Ensemble,1307.6422,1335.4651316066438
1_hora,Ensemble,1274.909,1278.5009668529265
1_hora,Ensemble,1202.8434,1226.4864042294328
1_hora,Ensemble,1162.019,1137.4223178485047
1_hora,Ensemble,1093.7954,1095.665373344057
1_hora,Ensemble,1055.0652,1051.3369246228365
1_hora,Ensemble,1026.6636,1023.2242343810655
1_hora,Ensemble,1008.4304,1004.9452096428367
1_hora,Ensemble,998.6401,996.5966423206295
1_hora,Ensemble,1031.2065,1021.0532959773178
1_hora,Ensemble,1041.7768,1027.7263487092835
1_hora,Ensemble,1191.6644,1160.6822408291391
1_hora,Ensemble,1356.1523,1331.0786812509114
1_hora,Ensemble,1460.4433,1444.3137936499486
1_hora,Ensemble,1536.3012,1525.3685477237505
1_hora,Ensemble,1580.8658,1554.6921918297576
1_hora,Ensemble,1567.2635,1572.6908172310543
1_hora,Ensemble,1592.5998,1578.4646832838735
1_hora,Ensemble,1561.9115,1577.7947919764656
1_hora,Ensemble,1470.0042,1501.6733514324158
1_hora,Ensemble,1398.3574,1392.4942147778868
1_hora,Ensemble,1282.4821000000002,1321.7569651492406
1_hora,Ensemble,1308.5763,1313.047428280044
1_hora,Ensemble,1379.0592,1347.8161158213022
1_hora,Ensemble,1346.6426,1328.174896202461
1_hora,Ensemble,1320.0742,1288.6467274658287
1_hora,Ensemble,1232.6549,1253.2350729750424
1_hora,Ensemble,1173.7315,1162.9302357028184
1_hora,Ensemble,1108.0513,1110.8337488122409
1_hora,Ensemble,1050.4209999999998,1063.8900757794893
1_hora,Ensemble,1029.4461,1019.2440789951256
1_hora,Ensemble,1004.5549,1006.8476205756691
1_hora,Ensemble,999.3523,995.9779512298136
1_hora,Ensemble,1035.6005,1020.4542560744385
1_hora,Ensemble,1038.8329,1028.6638988822724
1_hora,Ensemble,1162.4134,1165.7229148326405
1_hora,Ensemble,1345.448,1325.5823081884682
1_hora,Ensemble,1422.8109000000002,1444.1082568269624
1_hora,Ensemble,1486.9416,1498.4043483795701
1_hora,Ensemble,1529.8065,1508.3813717611447
1_hora,Ensemble,1545.2936,1524.4877120948038
1_hora,Ensemble,1570.4247,1558.6327900368935
1_hora,Ensemble,1580.6521,1559.4721288431401
1_hora,Ensemble,1546.9215,1542.512217731204
1_hora,Ensemble,1464.0495,1451.4617075526542
1_hora,Ensemble,1368.0058,1346.398797069299
1_hora,Ensemble,1384.2521,1344.6597084811626
1_hora,Ensemble,1406.9387,1398.8129693295007
1_hora,Ensemble,1384.3533,1367.1833344200793
1_hora,Ensemble,1326.7546,1340.6652002398057
1_hora,Ensemble,1267.6374999999998,1277.8923216309993
1_hora,Ensemble,1202.3874999999998,1201.1685599659888
1_hora,Ensemble,1128.9689999999998,1133.6239339071283
1_hora,Ensemble,1063.1854,1084.2916851938703
1_hora,Ensemble,1033.2767,1036.5684382925874
1_hora,Ensemble,1026.2648000000002,1009.7360609849444
1_hora,Ensemble,1013.2465,1011.9123103511839
1_hora,Ensemble,1035.9639000000002,1032.0451881861238
1_hora,Ensemble,1049.078,1038.7195907853088
1_hora,Ensemble,1180.9967,1173.1941802997133
1_hora,Ensemble,1366.3424,1346.5762652078972
1_hora,Ensemble,1464.3476,1453.9562935888891
1_hora,Ensemble,1532.8159,1537.7293620132416
1_hora,Ensemble,1538.2673,1555.7798049336368
1_hora,Ensemble,1549.4448,1525.9355600902193
1_hora,Ensemble,1594.2401,1563.1749496762507
1_hora,Ensemble,1611.191,1579.7477166380006
1_hora,Ensemble,1584.0585,1566.3156522276313
1_hora,Ensemble,1490.5609,1488.190920949126
1_hora,Ensemble,1394.523,1370.5123164992194
1_hora,Ensemble,1375.0327,1373.1263966215586
1_hora,Ensemble,1439.3256,1407.5203224631596
1_hora,Ensemble,1402.2768999999998,1392.6422551285532
1_hora,Ensemble,1359.4056999999998,1350.633438670835
1_hora,Ensemble,1309.7716,1303.2382890745528
1_hora,Ensemble,1228.4711,1242.6533044280866
1_hora,Ensemble,1150.7665,1165.574895751064
1_hora,Ensemble,1101.7788,1103.384971910081
1_hora,Ensemble,1068.9329,1066.3594959936026
1_hora,Ensemble,1049.4616999999998,1043.104216652132
1_hora,Ensemble,1035.3277999999998,1033.3929516498713
1_hora,Ensemble,1041.2588,1052.4825360855377
1_hora,Ensemble,1057.4317999999998,1049.6417737524946
1_hora,Ensemble,1204.2442,1186.768838383052
1_hora,Ensemble,1393.6492999999998,1372.781897227609
1_hora,Ensemble,1486.7394000000002,1480.5907593817203
1_hora,Ensemble,1543.0985,1553.8054025974604
1_hora,Ensemble,1571.054,1571.1640726257544
1_hora,Ensemble,1595.9886,1562.9780950061715
1_hora,Ensemble,1625.4927,1608.8257959449404
1_hora,Ensemble,1632.461,1611.8536843561878
1_hora,Ensemble,1606.9465,1580.6279106263225
1_hora,Ensemble,1526.1877,1512.6992240980696
1_hora,Ensemble,1395.1246,1394.6450938208216
1_hora,Ensemble,1367.7168,1390.314205405588
1_hora,Ensemble,1433.0046,1420.5359678316927
1_hora,Ensemble,1429.6646999999998,1399.9551225149673
1_hora,Ensemble,1383.1919,1369.2827643679148
1_hora,Ensemble,1331.1515,1315.0447428565628
1_hora,Ensemble,1276.8185,1265.0516554463431
1_hora,Ensemble,1210.822,1210.6206061382209
1_hora,Ensemble,1163.2225,1173.3117889566731
1_hora,Ensemble,1147.8767,1123.3422453462774
1_hora,Ensemble,1118.8809,1109.9071079649273
1_hora,Ensemble,1104.5504,1098.8324694142948
1_hora,Ensemble,1085.3815,1098.3570900320274
1_hora,Ensemble,1068.0507,1071.6881397635227
1_hora,Ensemble,1181.7676,1149.6470764548574
1_hora,Ensemble,1291.9494,1290.4488309641586
1_hora,Ensemble,1371.328,1398.6004753636587
1_hora,Ensemble,1439.8544,1428.8076111855814
1_hora,Ensemble,1458.6024,1452.443546197387
1_hora,Ensemble,1396.3755,1426.5324947735244
1_hora,Ensemble,1368.7727000000002,1376.2100177618424
1_hora,Ensemble,1341.2711000000002,1347.2022612685728
1_hora,Ensemble,1312.7561,1312.8264161465659
1_hora,Ensemble,1313.9496,1275.7578209021947
1_hora,Ensemble,1289.265,1286.3978413530267
1_hora,Ensemble,1312.7801,1301.4840723433988
1_hora,Ensemble,1348.0785999999998,1346.4685451757268
1_hora,Ensemble,1340.4429,1339.2737041788141
1_hora,Ensemble,1294.9332,1308.7757866245122
1_hora,Ensemble,1249.7836,1245.7759485534127
1_hora,Ensemble,1224.4184,1196.8885565923813
1_hora,Ensemble,1169.2469,1173.1989938427455
1_hora,Ensemble,1124.2092,1115.7033549673274
1_hora,Ensemble,1091.1329999999998,1086.5967128460309
1_hora,Ensemble,1060.7884,1064.4367245010756
1_hora,Ensemble,1026.3927,1039.4920734342527
1_hora,Ensemble,1005.0574,1020.8646088557169
1_hora,Ensemble,973.4783,972.550598390591
1_hora,Ensemble,999.0711,1000.1948101594604
1_hora,Ensemble,1044.3452000000002,1054.6714799103709
1_hora,Ensemble,1123.9357,1099.303809597258
1_hora,Ensemble,1184.9965,1207.4065160662365
1_hora,Ensemble,1232.4674,1228.6242458199056
1_hora,Ensemble,1258.2559,1236.2244347785982
1_hora,Ensemble,1255.2373,1254.9808352626092
1_hora,Ensemble,1215.5114,1236.2361811194457
1_hora,Ensemble,1186.6003,1195.9059751118655
1_hora,Ensemble,1173.3699,1178.6939014772313
1_hora,Ensemble,1198.0271,1156.089987662096
1_hora,Ensemble,1221.2867,1221.3782972531505
1_hora,Ensemble,1299.8099,1269.146701081622
1_hora,Ensemble,1309.9409,1295.5012946620454
1_hora,Ensemble,1302.5046,1294.330139435552
1_hora,Ensemble,1269.1859,1259.94163111062
1_hora,Ensemble,1196.8735,1215.3822041364238
1_hora,Ensemble,1150.0237,1147.3259901340425
1_hora,Ensemble,1098.6482,1101.4514380783842
1_hora,Ensemble,1059.7788,1073.926817504365
1_hora,Ensemble,1037.347,1032.0319253390087
1_hora,Ensemble,1030.5544,1017.3842805799486
1_hora,Ensemble,1046.0042,1039.0430736417675
1_hora,Ensemble,1056.0271,1046.3919807964137
1_hora,Ensemble,1227.6484,1187.2074927573815
1_hora,Ensemble,1420.665,1383.5973205662567
1_hora,Ensemble,1528.1213,1502.9269440792743
1_hora,Ensemble,1600.1505,1571.9189337487187
1_hora,Ensemble,1647.3218,1617.799749276688
1_hora,Ensemble,1635.8506000000002,1641.9387848175054
1_hora,Ensemble,1650.6301,1643.6189140513025
1_hora,Ensemble,1668.337,1639.4166736177085
1_hora,Ensemble,1647.3715,1625.3144708929676
1_hora,Ensemble,1551.6172,1532.3847197339483
1_hora,Ensemble,1412.9387,1418.0427004789979
1_hora,Ensemble,1426.7242,1400.955242327669
1_hora,Ensemble,1498.4435,1445.5789434288718
1_hora,Ensemble,1472.1777,1428.174575158938
